Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Tổng_Tiện_Ích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.4,1.6863989535702288,45.0,3.828641396489095,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.3,1.667706820558076,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.2,1.4350845252893227,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,4.5,1.7047480922384253,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.4,1.6863989535702288,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.5,1.252762968495368,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,2.5,1.252762968495368,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.8,1.33500106673234,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.5,1.5040773967762742,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.5,1.5040773967762742,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,4.3,1.667706820558076,12.0,2.5649493574615367,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.0,1.3862943611198906,17.0,2.8903717578961645,5,1,1,0,0,1,0,0,1,0,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.8,1.33500106673234,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,30.0,3.4339872044851463,4,0,1,0,0,0,1,0,1,0,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.0,1.3862943611198906,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.3,1.4586150226995167,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,4.5,1.7047480922384253,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,2.6,1.2809338454620642,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.35,1.208960345836975,14.0,2.70805020110221,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.5,1.7047480922384253,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.9,1.7749523509116738,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,4.8,1.7578579175523736,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.3,1.667706820558076,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.2,1.4350845252893227,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,5.2,1.824549292051046,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,5.8,1.916922612182061,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,1.444,0.8936360413093488,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.2,1.6486586255873816,35.0,3.58351893845611,5,1,1,0,0,1,1,0,1,0,0
Hà Nội,3.5568077794117645,Gia Lâm,2.5,2.5,1.252762968495368,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.9,1.3609765531356006,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.5,1.5040773967762742,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.2,1.4350845252893227,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.2,1.1631508098056809,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,3.2,1.4350845252893227,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.0,1.3862943611198906,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.9,1.3609765531356006,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,1.3,0.832909122935104,8.0,2.1972245773362196,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.5,1.5040773967762742,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.2,1.6486586255873816,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.2,1.1631508098056809,24.0,3.2188758248682006,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.9,1.589235205116581,28.0,3.367295829986474,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.3,1.4586150226995167,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.5,1.252762968495368,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,1.8,1.0296194171811583,18.0,2.9444389791664403,4,1,1,0,0,0,0,1,1,0,0
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,1.9,1.0647107369924282,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,2.9,1.3609765531356006,30.0,3.4339872044851463,7,1,1,0,1,1,1,0,0,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.4,1.2237754316221157,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.3,1.4586150226995167,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.5,1.252762968495368,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.5,1.5040773967762742,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,5.6,1.8870696490323797,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.5,1.5040773967762742,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.8,1.5686159179138452,29.0,3.4011973816621555,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.5,1.252762968495368,19.0,2.995732273553991,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.5,1.7047480922384253,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.8,1.5686159179138452,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,2.5,1.252762968495368,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,1.7,0.9932517730102833,20.0,3.044522437723423,2,0,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.5,1.7047480922384253,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,5.0,1.791759469228055,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.8,1.33500106673234,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.6,1.2809338454620642,18.0,2.9444389791664403,3,1,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,3.0,1.3862943611198906,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.9,1.589235205116581,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.5,1.5040773967762742,26.0,3.295836866004329,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.2,1.6486586255873816,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,3.5,1.5040773967762742,40.0,3.713572066704308,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,6.0,1.9459101490553132,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.0,1.6094379124341003,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.5,1.5040773967762742,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.4,1.2237754316221157,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.4,1.2237754316221157,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.0,1.3862943611198906,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.5,1.252762968495368,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.5,1.7047480922384253,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,1.2,0.7884573603642702,12.0,2.5649493574615367,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,1.9,1.0647107369924282,35.0,3.58351893845611,7,1,1,0,1,1,1,0,0,1,1
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,3.0,1.3862943611198906,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,1.7,0.9932517730102833,30.0,3.4339872044851463,6,1,1,0,0,1,1,0,0,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.5,1.5040773967762742,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.2,1.4350845252893227,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.4,1.4816045409242156,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.6,1.5260563034950494,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,1.6,0.9555114450274363,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.6,1.5260563034950494,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,4.0,1.6094379124341003,26.0,3.295836866004329,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.5,1.252762968495368,18.0,2.9444389791664403,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.5,1.5040773967762742,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,3.5,1.5040773967762742,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,1.2,0.7884573603642702,16.0,2.833213344056216,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.8,1.33500106673234,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.5,1.7047480922384253,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.5,1.7047480922384253,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,18.0,2.9444389791664403,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,1.3,0.832909122935104,10.0,2.3978952727983707,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,3.3,1.4586150226995167,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.6,1.5260563034950494,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.6,1.5260563034950494,26.0,3.295836866004329,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.2,1.1631508098056809,12.0,2.5649493574615367,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,0.7,0.5306282510621704,14.0,2.70805020110221,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.0,1.0986122886681098,15.0,2.772588722239781,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.5,1.5040773967762742,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,2.6,1.2809338454620642,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.9,1.589235205116581,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,2.6,1.2809338454620642,16.0,2.833213344056216,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.9,1.3609765531356006,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,3.0,1.3862943611198906,10.0,2.3978952727983707,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.4,1.2237754316221157,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.8,1.33500106673234,25.0,3.258096538021482,1,0,1,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.5,1.252762968495368,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.2,1.6486586255873816,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.5,1.5040773967762742,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.5,1.5040773967762742,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.9,1.589235205116581,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.1,1.8082887711792655,45.0,3.828641396489095,8,1,1,1,1,1,0,0,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.7,1.308332819650179,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.6,1.5260563034950494,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.1,1.410986973710262,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,28.0,3.367295829986474,3,1,0,0,0,0,0,0,1,1,0
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,4.8,1.7578579175523736,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,5.0,1.791759469228055,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.0,1.3862943611198906,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.3,1.4586150226995167,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.8,1.33500106673234,19.0,2.995732273553991,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,5.0,1.791759469228055,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,4.8,1.7578579175523736,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.5,1.7047480922384253,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,1.2,0.7884573603642702,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.3,1.667706820558076,18.0,2.9444389791664403,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.2,1.1631508098056809,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,6.0,1.9459101490553132,50.0,3.9318256327243257,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,3.1,1.410986973710262,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.0,1.3862943611198906,33.0,3.5263605246161616,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,1.5,0.9162907318741551,10.0,2.3978952727983707,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,3.9,1.589235205116581,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.9,1.3609765531356006,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.0,1.0986122886681098,12.0,2.5649493574615367,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.8,1.5686159179138452,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.0,1.6094379124341003,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.2,1.4350845252893227,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,1.7,0.9932517730102833,25.0,3.258096538021482,2,0,0,0,0,0,0,0,1,1,0
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,1.5,0.9162907318741551,10.0,2.3978952727983707,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.3,1.667706820558076,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,1.5,0.9162907318741551,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.8,1.5686159179138452,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.5,1.5040773967762742,26.0,3.295836866004329,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.5,1.5040773967762742,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,3.8,1.5686159179138452,20.0,3.044522437723423,4,1,1,0,0,1,1,0,0,0,0
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.5,1.7047480922384253,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,1.2,0.7884573603642702,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0
